TID_MATCHMAKE_FAILED_9,Ghép trận thất bại: nghỉ bảo trì sắp bắt đầu
TID_MATCHMAKE_FAILED_11,Ghép trận thất bại: thành viên trong đội đã rời đi khi đang ghép trận
TID_MATCHMAKE_FAILED_12,Ghép trận thất bại: bạn đã tiêu diệu trùm cuối
TID_SUDDEN_DEATH_TIMER,<n1>
TID_OWN_TEAM_WINNING,Đội xanh sẽ thắng sau:
TID_ENEMY_TEAM_WINNING,Đội đỏ sẽ thắng sau:
TID_OWN_TEAM,Đội xanh
TID_ENEMY_TEAM,Đội đỏ
TID_COUNTDOWN,THỜI GIAN CHỜ
TID_HERO_LIST_UNLOCKED,<COUNT>/<TOTAL>
TID_HERO_LIST_LABEL,CHIẾN BINH BRAWL
TID_HERO_LIST_DO_GATCHA,Mở Hộp Brawl
TID_HERO_TIME_UNTIL_RELEASE,Đến sau <TIME>
TID_HERO_LIST_COMING_UP,Hãy xem chi tiết khi Chiến binh Brawl xuất hiện
TID_SKIN_INFO_TIME_UNTIL_RELEASE,Đến sau <TIME>
TID_SKIN_INFO_,Trang phục phần thưởng Supercell ID
TID_SKIN_INFO_1,Trang phục Tiên phong Brawl Stars!\n\nDành cho tài khoản tạo trước năm 2019
TID_SKIN_INFO_2,Nhận bộ trang phục này bằng cách kết nối với Supercell ID từ màn hình cài đặt!
TID_SKIN_INFO_3_TEASER,Sắp ra mắt...
TID_SKIN_INFO_3_AVAILABLE,\nChỉ mua được trong thời gian có hạn
TID_SKIN_INFO_3_NOT_AVAILABLE,\nHiện tại chưa mua được
TID_SKIN_INFO_3_HERO_NEEDED,\nMở khóa Chiến binh Brawl để mua trang phục này
TID_SKIN_INFO_CAMPAIGN_1_AVAILABLE,Chào mừng Ngày chiến đấu với trang phục lễ hội này!
TID_SKIN_INFO_CAMPAIGN_1_NOT_AVAILABLE,Trang phục Ngày chiến đấu 2018
TID_SKIN_REWARD_TITLE_1,PHẦN THƯỞNG TRANG PHỤC
TID_SKIN_REWARD_INFO_1,Bạn đã mở khóa một trang phục mới! Cảm ơn vì đã chơi Brawl Stars trong năm 2018
TID_SKIN_REWARD_TITLE_2,PHẦN THƯỞNG TRANG PHỤC
TID_SKIN_REWARD_INFO_2,Bạn đã mở khóa một trang phục mới từ phần thưởng cho việc kết nối tài khoản đến Supercell ID
TID_SKIN_REWARD_OK,NHẬN
TID_HERO_REWARD_TITLE_1,TIN NHẮN TỪ BỘ PHẬN HỖ TRỢ
TID_HERO_REWARD_INFO_1,Bộ phận Hỗ trợ của Brawl Stars đã tặng bạn một Chiến binh Brawl mới.
TID_SKIN_REWARD_TITLE_0,TIN NHẮN TỪ BỘ PHẬN HỖ TRỢ
TID_SKIN_REWARD_INFO_0,Bộ phận Hỗ trợ của Brawl Stars đã tặng bạn một Trang phục mới.
TID_SKIN_REWARD_TITLE_3,TIN NHẮN TỪ BỘ PHẬN HỖ TRỢ
TID_SKIN_REWARD_INFO_3,Bộ phận Hỗ trợ của Brawl Stars đã tặng bạn một Trang phục mới.
TID_REWARD_TITLE,TIN NHẮN TỪ BỘ PHẬN HỖ TRỢ
TID_REWARD_INFO,Bạn có một quà tặng đang chờ nhận từ Bộ phận Hỗ trợ của Brawl Stars
TID_REWARD_INFO_RESOURCE_FIRSTWINS,Đã nhận <AMOUNT> Thẻ Sao
TID_REWARD_INFO_RESOURCE_GOLD,Đã nhận <AMOUNT> Thẻ
TID_REWARD_OK,NHẬN
TID_HERO_REWARD_OK,NHẬN
TID_RANK_POPUP_TITLE,CỘT MỐC CÚP
TID_RANK_POPUP_NEXT_GOAL,MỤC TIÊU TIẾP THEO
TID_RANK_POPUP_COLLECT,THU THẬP
TID_RANK_POPUP_SEASON_END_REWARD,Phần thưởng Mùa giải
TID_RANK_POPUP_SEASON_END_REWARD_OWN,<cffff00>PHẦN THƯỞNG MÙA GIẢI CỦA BẠN</c>
TID_RANK_POPUP_TOTAL_INFO,Tăng tổng số cúp để mở khóa phần thưởng và đạt các Giải đấu mới!\nTổng số cúp là toàn bộ tất cả những cúp đơn Brawlers của bạn.
TID_RANK_POPUP_SEASON_END_TITLE,MÙA GIẢI KẾT THÚC SAU
TID_RANK_POPUP_SEASON_END_INFO,"Khi mùa giải kết thúc, Chiến binh Brawl nào của bạn có hơn <DECAYSTART> Cúp sẽ mất <DECAYPERCENTAGE>% số Cúp của họ trên <DECAYSTART>"
TID_RANK_POPUP_HILITE_CAPTION_3,MỞ KHÓA: <HERO>
TID_RANK_POPUP_HILITE_CAPTION_13,SỰ KIỆN MỚI: <NAME>
TID_RANK_POPUP_HILITE_CAPTION_10,HỘP SIÊU CẤP
TID_RANK_POPUP_HILITE_CAPTION_SLOT_4,SỰ KIỆN ĐẶC BIỆT
TID_RANK_POPUP_HILITE_CAPTION_SLOT_3,SỰ KIỆN HÀNG NGÀY
TID_RANK_POPUP_HILITE_CAPTION_SLOT_7,SỰ KIỆN VÉ
TID_DAILY_COINS_COLLECTED,Đã thu thập
TID_TEAM_BATTLE,TẠO
TID_TEAM_UNREADY,chưa sẵn sàng
TID_TEAM_WAITING_WHILE_READY,Bạn đã sẵn sàng!\nĐang đợi những người khác
TID_GATCHA_SCREEN_NEW_HERO,<c<COLOR>><OWNEDCOUNT>/<SETSIZE> Chiến binh Brawl <NAME></c>
TID_GATCHA_SCREEN_NEW_ITEM,<c<COLOR>><OWNEDCOUNT>/<SETSIZE> <NAME></c>
TID_GATCHA_SCREEN_BOXES_REMAINING,<AMOUNT>
TID_GATCHA_SCREEN_OK,Tuyệt!
TID_GATCHA_SCREEN_TAP,Nhấn nào! Nhấn nào!
TID_GATCHA_SCREEN_TICKET_DROP_HEADER,VÉ SỰ KIỆN
TID_GATCHA_SCREEN_TICKET_DROP_BONUS,THƯỞNG!
TID_GATCHA_SCREEN_TICKET_DROP_DESC_ONGOING,Kích hoạt trong <TIME>
TID_GATCHA_SCREEN_TICKET_DROP_DESC_FUTURE,Sẽ bắt đầu sau <TIME>
TID_GATCHA_SCREEN_COIN_DOUBLER_HEADER,NHÂN ĐÔI THẺ
TID_GATCHA_SCREEN_COIN_DOUBLER_VALUE,+ <AMOUNT>
TID_GATCHA_SCREEN_COIN_DOUBLER_DESC,Nhận gấp đôi số Thẻ bạn kiếm được từ các trận chiến!
TID_GATCHA_SCREEN_GOLD_DROP_TITLE,XU
TID_GATCHA_SCREEN_GOLD_DROP_DESC,Sử dụng Xu để nâng cấp Chiến binh Brawl của bạn
TID_GATCHA_SCREEN_GEM_DROP_TITLE,NGỌC
TID_GATCHA_SCREEN_GEM_DROP_DESC,"Sử dụng Ngọc để mua Hộp, Trang phục và những thứ khác từ Cửa hàng"
TID_GATCHA_SCREEN_HERO_POWER_TITLE,ĐIỂM SỨC MẠNH
TID_GATCHA_SCREEN_HERO_POWER_LEVEL_UP_UNLOCKED,Đã mở khóa nâng cấp!
TID_GATCHA_SCREEN_HERO_POWER_LEVEL_UP_AVAILABLE,Đã có thể nâng cấp!
TID_GATCHA_SCREEN_BOX_COUNTER_BONUS,THƯỞNG
TID_NAVI_BLOCKED_1,Bạn không thể đổi trang khi đã sẵn sàng!
TID_TEAM_MEMBER_INFO_READY,<NAME> đang đợi những người khác sẵn sàng
TID_TEAM_MEMBER_INFO_NOT_READY,<NAME> vẫn chưa sẵn sàng cho trận chiến
TID_TEAM_MEMBER_INFO_SELF_READY,Không thể thay đổi Chiến binh Brawl khi đã sẵn sàng!
TID_TEAM_CHANGE_EVENT_BLOCKED,Không thể thay đổi sự kiện khi đã sẵn sàng!
TID_TEAM_TOGGLE_PRACTISE_BLOCKED,Không thể thay đổi điều này khi đã sẵn sàng!
TID_TEAM_GATCHA_BLOCKED,Không thể mở hộp khi đã sẵn sàng!
TID_TEAM_NO_MEMBER_INFO,Chỉ người tạo đội mới có quyền mời gia nhập đội
TID_TEAM_INFO_TEAM_CODE,Chia sẻ mã này với bạn bè và mời họ tham gia vào Đội chơi của bạn!\n\nNhấn lần nữa để sao chép vào Bảng ghi tạm.
TID_FREEZER,Đóng băng
TID_GAME_OVER,Trận đấu kết thúc
TID_LEVEL,Cấp <LVL>
TID_PLAYERS_IN_MM,Có người chơi trong ghép trận!
TID_ONLINE_INFO,Người chơi trực tuyến: <ONLINE> đang được ghép trận: <MATCHMAKE> đang chiến đấu: <BATTLES>
TID_INPUT_NAME,Nhập tên của bạn vào đây
TID_LEADERBOARD_YOUR_SCORE,Điểm của bạn
TID_LEADERBOARD_YOUR_RANK,Hạng của bạn
TID_LEADERBOARD_HIGHEST_SCORE,Điểm số cao nhất của bạn
TID_LEADERBOARD_LOCAL,ĐỊA PHƯƠNG (<COUNTRY>)
TID_REGION_0,TOÀN CẦU
TID_REGION_1,CHÂU Á
TID_SET_REGION_RESULT_0,Đã thay đổi khu vực sang <REGION> thành công
TID_SET_REGION_RESULT_1,Không thay đổi được khu vực: không thể thay đổi khu vực khi đang ở trong một Câu lạc bộ
TID_SET_REGION_RESULT_2,Không thay đổi được khu vực: không thể thay đổi khu vực khi đang ở trong một Đội
TID_VICTORY_CONDITION_COINRUSH_TITLE,Cua Thủy tinh
TID_VICTORY_CONDITION_COINRUSH_TEXT,Giành lấy và giữ 10 ngọc!
TID_BATTLE_END_MY_TEAM,Đội của bạn
TID_BATTLE_END_ENEMY_TEAM,Đội đối thủ
TID_BACK,QUAY LẠI
TID_NOT_ENOUGH_GOLD,"Không có đủ Xu, hãy mở Hộp Brawl để kiếm thêm Xu"
TID_UNLOCK_SKIN_ERROR_1,Không có đủ Ngọc
TID_EXPERIENCE_LEVEL,Cấp Điểm Kinh nghiệm
TID_BOT_1,Bot 1
TID_BOT_2,Bot 2
TID_BOT_3,Bot 3
TID_BOT_4,Bot 4
TID_BOT_5,Bot 5
TID_BOT_6,Bot 6
TID_BOT_7,Bot 7
TID_BOT_8,Bot 8
TID_BOT_9,Bot 9
TID_CRAFT_HERO_TITLE,Mua Chiến binh Brawl
TID_CRAFT_HERO_BUTTON_LABEL,Mua
TID_UNLOCK_SKIN_TITLE,Mua trang phục
TID_SKIN_COMING_SOON,Vẫn chưa có trang phục
TID_UNLOCK_SKIN_BUTTON_LABEL,Mua
TID_HERO_LIST_TOTAL_TROPHIES,Tổng số cúp
TID_TOP_TOOL_TIP_1,<c00ccff>Thẻ</c> được sử dụng để mở Hộp Brawl.\n\nThu thập Thẻ từ các sự kiện mới và các Trận đấu.
TID_TOP_TOOL_TIP_3,"<c0ed12d>Ngọc</c> được sử dụng để mua các Hộp, Trang phục và các nội dung khác từ Cửa hàng.\n\nBạn có thể kiếm Ngọc từ các Hộp Brawl hoặc mua chúng từ Cửa hàng bằng tiền thật."
TID_TOP_TOOL_TIP_2,<cff8E1b>Xu</c> được sử dụng để nâng cấp Chiến binh Brawl của bạn.\n\nHãy tìm Xu trong các Hộp Brawl.
TID_TOP_TOOL_TIP_4,<cff0000>Vé Sự kiện</c> cho phép bạn tham gia các Sự kiện sử dụng Vé.\n\nTìm Vé Sự kiện trong các Hộp Brawl.
TID_GAME_MODE_0,VƠ VÉT NGỌC
TID_GAME_MODE_0_DESC,Thu thập Ngọc xuất hiện trong Mỏ Ngọc ở chính giữa bản đồ. Hoặc bạn có thể cướp từ đối thủ bị tiêu diệt! Giữ mười viên ngọc trong khoảng thời gian đếm ngược để chiến thắng trận đấu!
TID_GAME_MODE_2,CƯỚP ĐOẠT
TID_GAME_MODE_2_DESC,"Vừa bảo vệ két an toàn quý giá của đội bạn vừa cố gắng mở két của đội đối thủ! Đội nào mở được két của đội kia trước sẽ giành chiến thắng .\n\nNếu hết thời gian, đội nào gây được nhiều sát thương hơn lên két của đội kia sẽ trở thành bên chiến thắng."
TID_GAME_MODE_3,SĂN SAO
TID_GAME_MODE_3_OG_DESC,Thu thập Sao cho đội của bạn bằng cách hạ gục người chơi bên đội đối phương. Trò chơi kết thúc khi có một đội giành được sáu sao. Ở trung tâm của bản đồ cũng sẽ có một ngôi sao để các đội thu thập.
TID_GAME_MODE_6,SINH TỒN ĐƠN
TID_GAME_MODE_6_COMBINED,SINH TỒN
TID_GAME_MODE_6_DESC,Hạ gục 9 người chơi khác và trở thành người sống sót cuối cùng. Hãy sử dụng bất kỳ phương tiện cần thiết nào vì bạn chỉ có 1 mạng mà thôi.
TID_GAME_MODE_6_DESC_COMBINED,Hạ gục tất cả những người khác và trở thành người sống sót cuối cùng. Bạn có thể chơi đơn hoặc chơi trong nhóm hai người.
TID_GAME_MODE_5,BÓNG BRAWL
TID_GAME_MODE_5_DESC,Hãy ghi bàn vào khung thành đội đối thủ để ghi điểm! Trận đấu kết thúc khi có một đội ghi được 2 bàn thắng hoặc khi hết thời gian.
TID_GAME_MODE_3_OG,QUÉT SẠCH
TID_GAME_MODE_3_DESC,"Thu thập Sao cho đội của bạn bằng cách hạ gục người chơi bên đội đối phương. Mỗi khi bạn tiêu diệt một kẻ địch, giá trị thưởng trên đầu bạn sẽ tăng thêm một Sao, tối đa là bảy Sao. Đừng trao lại cho đối phương số sao này!\n\nĐội có nhiều Sao hơn khi đồng hồ báo hết giờ sẽ chiến thắng."
TID_GAME_MODE_11,VÂY HÃM
TID_GAME_MODE_11_DESC,Vây hãm và tiêu diệt trụ súng IKE của đối phương! Đội của bạn cũng sẽ có trụ súng IKE: hãy nạp ốc vít và IKE sẽ tạo ra một Rô bốt Vây hãm hùng mạnh để chiến đấu cho bạn. Ốc vít sẽ xuất hiện rải rác trên sàn nhà máy. Hãy chiếm giữ ốc vít trong vài giây để thu thập cho IKE. Hãy cẩn thận và đừng đến quá gần căn cứ của đối phương mà không được Rô bốt Vây hãm giúp nhé - Trụ súng IKE có hệ thống phòng thủ đạn đạo rất mạnh đấy!
TID_BATTLE_END_GAIN_LABEL_FIRST_WIN,Thẻ Sao
TID_BATTLE_END_GAIN_LABEL_RANK_UP,Thăng hạng
TID_BATTLE_END_GAIN_LABEL_LEVEL_UP,Thăng cấp
TID_BATTLE_END_GAIN_LABEL_VICTORY,Chiến thắng
TID_BATTLE_END_GAIN_LABEL_DEFEAT,Bại trận
TID_BATTLE_END_GAIN_LABEL_DRAW,Hòa
TID_BATTLE_END_GAIN_LABEL_MVP,Người chơi Ưu tú
TID_BATTLE_END_GAIN_LABEL_SURVIVAL,Điểm số xếp hạng
TID_BATTLE_END_GAIN_LABEL_COOP_SURVIVAL,Phần thưởng thời gian
TID_BATTLE_END_GAIN_LABEL_COIN_DOUBLER,Thẻ còn lại:
TID_BATTLE_END_GAIN_LABEL_1VS5_BOSS,Phần thưởng thời gian
TID_BATTLE_END_GAIN_LABEL_1VS5_TEAM,Phần thưởng thời gian
TID_BATTLE_END_COIN_REWARDS,PHẦN THƯỞNG THẺ
TID_BATTLE_END_MVP,NGƯỜI CHƠI ƯU TÚ
TID_BATTLE_END_DEFEAT_INFO,May mắn hơn vào lần sau nhé!
TID_TUTORIAL_1,"Xin chào, tôi là Shelly! Hãy thu thập tất cả các viên <ce662f9>NGỌC</c> đó nào! <c0066ff>KÉO</c> <c0066ff>NÚT ĐIỀU KHIỂN MÀU XANH</c> bằng ngón tay cái bên trái để di chuyển tôi."
TID_TUTORIAL_2,Cần phải thu thập tất cả! Số <ce662f9>NGỌC</c> này là của tôi!
TID_TUTORIAL_3,"Đã phát hiện mục tiêu Rô bốt! <ccc0033>KÉO</c> <ccc0033>NÚT ĐIỀU KHIỂN MÀU ĐỎ</c> bằng ngón tay cái bên phải để nhắm bắn, và thả ra để bắn. Hãy tiêu diệt bọn rô bốt nào!"
TID_TUTORIAL_GOOD_JOB_1,Tốt lắm!
TID_TUTORIAL_5,Hạ thêm nhiều mục tiêu nữa nào! Bạn có thể <ccc0033>NHẤN</c> <ccc0033>NÚT ĐIỀU KHIỂN MÀU ĐỎ</c> để bắn kẻ địch ở gần nhất. Hãy tiêu diệt bọn rô bốt!
TID_TUTORIAL_6,Bây giờ hãy sử dụng Tuyệt chiêu của bạn để bắn tên TRÙM ở phía sau bức tường! <cff9900>KÉO NÚT ĐIỀU KHIỂN MÀU VÀNG</c> để nhắm mục tiêu cho Tuyệt chiêu của bạn và thả ra để bắn!
TID_TUTORIAL_555,"Tốt lắm, tiếp tục cố gắng nhé!"
TID_TUTORIAL_7,"Tốt lắm! Chúng ta đã có được <ce662f9>NGỌC</c>, cùng tiến đến lối thoát nào!"
TID_TUTORIAL_8,Tuyệt chiêu của bạn sẽ được nạp khi bạn tấn công trúng kẻ địch. Sử dụng <cff9900>nút điều khiển màu vàng</c> để tấn công kẻ địch bằng Tuyệt chiêu!
TID_TUTORIAL_9,"Bạn là một Chiến binh Brawl thiên phú!\n\nCòn bây giờ, tấn công bọn chúng nào!"
TID_TUTORIAL_10,Bộ đếm cho đòn Tuyệt chiêu sẽ được nạp khi bạn tấn công mục tiêu. Đòn Tuyệt chiêu của tôi hiện đã sẵn sàng!\nHãy nhấn vào nút Tuyệt chiêu!
TID_TUTORIAL_11,<cff6633>Thanh màu cam</c> hiển thị đạn của bạn. Tôi sẽ nạp lại càng nhanh càng tốt!
TID_FIGHT_TUTORIAL,CHƠI
TID_HERO_SCORE_INFO,Thu thập Cúp cho Chiến binh Brawl này bằng cách giành chiến thắng khi đấu với người chơi khác.\n\nĐạt <PROGRESS> cúp để thăng lên Thứ hạng tiếp theo và nhận <COINS> Thẻ.
TID_HERO_SCORE_INFO_MAXED,Bạn đã đạt được thứ hạng cao nhất.
TID_XP_INFO_ME,Cấp kinh nghiệm của bạn.\n\nHãy tham gia các Trận đấu để kiếm điểm kinh nghiệm. Thu thập thêm <REMPROGRESS> điểm kinh nghiệm để đạt cấp <LEVEL> và nhận <COINS> Thẻ.
TID_XP_INFO_OTHER,Cấp điểm kinh nghiệm của người chơi này
TID_TUTORIAL_WIN_ONE_GAME_PROMPT,HÃY CHƠI MỘT TRẬN ĐẤU LUYỆN TẬP ĐỂ MỞ KHÓA TOÀN BỘ TRÒ CHƠI
TID_SOCIAL_TAB_CLANS,CÂU LẠC BỘ
TID_SOCIAL_TAB_FRIENDS,BẠN BÈ
TID_FRIEND_STATUS_BATTLE,<cffffff>đang chiến đấu</c> trong <TIME>
TID_FRIEND_STATUS_BATTLE_END_SCREEN,<cffffff>màn hình kết thúc trận đấu</c>
TID_FRIEND_STATUS_SPECTATING,<cffffff>đang xem</c>
TID_FRIEND_STATUS_PRACTICING,<cffffff>đang luyện tập</c>
TID_FRIEND_STATUS_MATCHMAKE,<cffffff>đang được ghép trận</c>
TID_FRIEND_STATUS_HOME_AD_FULL,<cffffff>trong đội</c>
TID_FRIEND_STATUS_HOME_WITH_AD,<cffffff>trong đội</c>
TID_FRIEND_STATUS_HOME_IN_GAMEROOM,<cffffff>trong đội</c>
TID_FRIEND_STATUS_BATTLE_NO_TIME,<cffffff>đang chiến đấu</c>
TID_FRIEND_STATUS_MENUS,trong menu
TID_ONLINE_FRIENDS_POPUP_TITLE_INVITE,LẬP ĐỘI!
TID_ONLINE_FRIENDS_POPUP_TITLE,NGƯỜI CHƠI ĐANG TRỰC TUYẾN
TID_ONLINE_FRIENDS_POPUP_NO_ONLINE_FRIENDS,Không có bạn bè hoặc thành viên Câu lạc bộ trực tuyến
TID_ONLINE_FRIENDS_POPUP_NO_FRIENDS,Không có bạn bè hoặc thành viên Câu lạc bộ để mời. Bạn vừa có một trận đấu tuyệt vời với ai đó? Hãy thêm họ vào danh sách bạn bè!
TID_CLAN_CREATE_BUTTON,TẠO
TID_CLAN_SAVE_BUTTON,LƯU
TID_CLAN_CREATE_TITLE,TẠO MỘT CÂU LẠC BỘ MỚI
TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_LESS_THAN_HOUR,Trực tuyến lần cuối: <cf7f7f7>< 1h ago</c>
TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_HOURS,Trực tuyến lần cuối: <cf7f7f7><HOURS>giờ trước</c>
TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_DAYS,Trực tuyến lần cuối: <cf7f7f7><DAYS>ngày trước</c>
TID_CLAN_MEMBER_ONLINE_STATUS_OFFLINE_LONG,Trực tuyến lần cuối: <cf7f7f7>> 1 tháng trước</c>
TID_CLAN_MEMBER_ONLINE_STATUS_1,<cff1e00>ĐANG CHIẾN ĐẤU</c>
TID_CLAN_MEMBER_ONLINE_STATUS_2,<cffffff>TRONG MENU</c>
TID_CLAN_MEMBER_ONLINE_STATUS_3,<cffffff>TRONG MENU</c>
TID_CLAN_MEMBER_ONLINE_STATUS_4,<cff1e00>GHÉP TRẬN</c>
TID_CLAN_MEMBER_ONLINE_STATUS_5,<cffffff>TRONG MENU</c>
TID_CLAN_MEMBER_ONLINE_STATUS_7,<cff1e00>ĐANG XEM</c>
TID_CLAN_MEMBER_ONLINE_STATUS_8,<cff1e00>ĐANG LUYỆN TẬP</c>
TID_CLAN_MEMBER_ONLINE_STATUS_9,<cffffff>TRONG MENU</c>
TID_CLAN_MEMBER_ONLINE_STATUS_10,<cffffff>TRONG MENU</c>
TID_CLAN_MEMBER_ONLINE_STATUS_11,<cffffff>TRONG MENU</c>
TID_CLAN_ENTRY_ONLINE_MEMBERS,<COUNT> thành viên trực tuyến
TID_CLAN_ENTRY_ONLINE_MEMBER,<COUNT> thành viên trực tuyến
TID_ALLIANCE_TYPE_OPEN,Mở
TID_ALLIANCE_TYPE_INVITE_ONLY,Chỉ ai được mời
TID_ALLIANCE_TYPE_CLOSED,Kín
TID_CLAN_SEARCH_TITLE,TÌM KIẾM CÂU LẠC BỘ
TID_CLAN_INTRO_AD_TITLE,BẠN ĐANG TÌM MỘT CÂU LẠC BỘ?
TID_CLAN_INTRO_AD_DESC,Lập đội và cùng trò chuyện với những người chơi khác!
TID_CLAN_INTRO_CREATE_GO,TẠO CÂU LẠC BỘ
TID_CLAN_INTRO_SEARCH_GO,TÌM KIẾM CÂU LẠC BỘ
TID_CLAN_INTRO_REFRESH,LÀM MỚI
TID_CLAN_NOT_ENOUGH_SCORE_TO_JOIN,Cần có <REQ> cúp để gia nhập Câu lạc bộ này. Bạn chỉ có <SCORE> cúp.
TID_CLAN_CANNOT_JOIN_CLOSED_CLAN,Đây là Câu lạc bộ kín
TID_STREAM_ENTRY_AGE,<time> trước
TID_ALLIANCE_ROLE_LEADER,Chủ tịch
TID_ALLIANCE_ROLE_CO_LEADER,Phó chủ tịch
TID_ALLIANCE_ROLE_MEMBER,Thành viên
TID_ALLIANCE_ROLE_ELDER,Thành viên cấp cao
TID_STREAM_SENDER_YOU,Bạn
TID_GOLDRUSH_1,Mỏ Đá Cứng
TID_BANKHEIST_1,Nơi ẩn náu của Kẻ cướp
TID_WANTED_1,Ngôi đền Đổ nát
TID_BATTLE_ROYALE_1,Vùng đất Đầu lâu
TID_GOLDRUSH_2,Hang động Pha lê
TID_BANKHEIST_2,Hẻm núi Kaboom
TID_WANTED_2,Doanh trại Bất kham
TID_BATTLE_ROYALE_2,Hỏa Thạch
TID_GOLDRUSH_3,Động Nấm độc
TID_BANKHEIST_3,Vùng An toàn
TID_WANTED_3,Pháo đài Đá
TID_BATTLE_ROYALE_3,Quyết đấu Tường đá
TID_WANTED_4,Bẫy Nấm độc
TID_GOLDRUSH_4,Pháo đài Đá
TID_WANTED_5,Cánh đồng Pha lê
TID_GOLDRUSH_5,Mỏ ngầm
TID_WANTED_6,Thảo nguyên Rắn
TID_WANTED_7,Sao băng
TID_GOLDRUSH_6,Vây hãm Trùng điệp
TID_GOLDRUSH_7,Động Giá
TID_BATTLE_ROYALE_4,Yến tiệc hay Đói kém
TID_WANTED_8,Sào huyệt
TID_BANKHEIST_4,Bãi quây G.G
TID_CLAN_MEMBERS_ONLINE,Thành viên trực tuyến: <COUNT>/<TOTAL>
TID_CLAN_TOTAL_TROPHIES,Cúp Câu lạc bộ
TID_CLAN_SEARCH_OK,TÌM KIẾM
TID_CLAN_INFO_NAME,TÊN CÂU LẠC BỘ
TID_CLAN_INFO_BADGE,HUY HIỆU
TID_CLAN_INFO_DESC,MÔ TẢ
TID_CLAN_INFO_TOTAL_TROPHIES,CÚP CÂU LẠC BỘ
TID_CLAN_INFO_TYPE,LOẠI:
TID_CLAN_INFO_TAG,Thẻ Câu lạc bộ
TID_CLAN_INFO_MIN_TROPHIES,SỐ CÚP CẦN CÓ
TID_CLAN_INFO_LEAVE,RỜI ĐI
TID_CLAN_INFO_SETTINGS,CÀI ĐẶT
TID_CLAN_INFO_JOIN,GIA NHẬP
TID_CLAN_INFO_MESSAGE,Tin nhắn
TID_CLAN_INFO_REQUEST_JOIN,Yêu cầu gia nhập
TID_CLAN_SEARCH_NO_RESULTS,Không tìm thấy Câu lạc bộ
TID_CLAN_SEARCH_INITIAL,Không có chuỗi tìm kiếm
TID_CLAN_INFO_MEMBERS,Thành viên
TID_CLAN_INFO_SELECT_BADGE,TÌM DUYỆT
TID_SELECT_BADGE,CHỌN HUY HIỆU
TID_ALLIANCE_CREATE_OK,Đã tạo Câu lạc bộ thành công
TID_CLAN_CHANGE_SETTINGS_TITLE,CÀI ĐẶT CÂU LẠC BỘ
TID_TITLE_ALLIANCE,Thông tin Câu lạc bộ
TID_ALLIANCE_LEFT,Bạn đã rời Câu lạc bộ
TID_CLAN_MEMBER_DEMOTE,Giáng cấp
TID_CLAN_MEMBER_PROMOTE,Thăng cấp
TID_CLAN_MEMBER_KICK,Khai trừ
TID_CLAN_MEMBER_VIEW_ALLIANCE,Xem Câu lạc bộ
TID_BUTTON_INVITE,MỜI
TID_PLAYER_INFO_GOTO_CLAN,Xem Câu lạc bộ
TID_PLAYER_INFO_HEROES,Chiến binh Brawl (<FOUND>/<TOTAL>)
TID_SELECT_PLAYER_THUMBNAIL,Chọn biểu tượng
TID_SELECT_PLAYER_THUMBNAIL_FAIL_2,Biểu tượng này sẽ mở khóa khi điểm kinh nghiệm đạt cấp <LEVEL>
TID_SELECT_PLAYER_THUMBNAIL_FAIL_3,Biểu tượng này sẽ mở khóa khi đạt tổng cộng <TROPHIES> cúp
TID_PLAYER_INFO_WINS_AMOUNT,<AMOUNT> trận thắng
TID_PLAYER_INFO_STATS_HEADER,THÔNG SỐ
TID_PLAYER_STAT_1,CHIẾN THẮNG 3 VS 3
TID_PLAYER_STAT_4,SỐ CÚP CAO NHẤT
TID_PLAYER_STAT_8,CHIẾN THẮNG ĐƠN
TID_PLAYER_STAT_10,CHƠI BRAWL LỚN TỐT NHẤT
TID_PLAYER_STAT_9,LẦN ĐẠI CHIẾN RÔ BỐT TỐT NHẤT
TID_PLAYER_STAT_11,CHIẾN THẮNG ĐÔI
TID_NO_CLAN,Không ở trong Câu lạc bộ
TID_ULTIMATE_NOT_READY,Bắn trúng kẻ địch để nạp đầy Tuyệt chiêu của bạn!
TID_CANT_ACTIVATE_ULTI,Không thể kích hoạt Tuyệt chiêu khi đã bị đánh bại!
TID_NAME_TOO_SHORT,Tên của bạn quá ngắn
TID_ALLIANCE_JOINED,Đã gia nhập Câu lạc bộ
TID_COIN_RUSH_INTRO_TEXT,Thu thập 10 viên ngọc để chiến thắng
TID_BOUNTY_HUNTER_INTRO_TEXT,Đánh bại Chiến binh Brawl để kiếm sao
TID_ATTACK_DEFEND_INTRO_TEXT_ATTACK,Bắn thủng két sắt của địch
TID_ATTACK_DEFEND_INTRO_TEXT_DEFEND,Bắn thủng két sắt của địch
TID_GO,Chiến đấu!
TID_ALLIANCE_LEAVE_CONFIRMATION_TITLE,XÁC NHẬN RỜI ĐI
TID_ALLIANCE_LEAVE_CONFIRMATION,\n\nBạn có chắc chắn muốn rời khỏi Câu lạc bộ không?
TID_ALLIANCE_LEAVE_CONFIRMATION_LEAVE,RỜI ĐI
TID_ALLIANCE_PROMOTE_TITLE,Xác nhận thăng cấp
